,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Biomass,Biomass,Biomass,Biomass,Fossil Hard coal,Fossil Hard coal,Fossil Hard coal,Fossil Hard coal,Fossil Brown coal/Lignite,Fossil Brown coal/Lignite,Fossil Brown coal/Lignite,Fossil Brown coal/Lignite,Nuclear,Nuclear,Nuclear,Nuclear,Solar,Solar,Solar,Solar,Wind Onshore,Wind Onshore,Wind Onshore,Wind Onshore,Wind Offshore,Wind Offshore,Wind Offshore,Wind Offshore,Demand,Demand,Demand,Demand
,TenneT,50Hertz,TransnetBW,amprion,TenneT,50Hertz,TransnetBW,amprion,TenneT,50Hertz,TransnetBW,amprion,TenneT,50Hertz,TransnetBW,amprion,TenneT,50Hertz,TransnetBW,amprion,TenneT,50Hertz,TransnetBW,amprion,TenneT,50Hertz,TransnetBW,amprion,TenneT,50Hertz,TransnetBW,amprion,TenneT,50Hertz,TransnetBW,amprion
DateTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-01 00:00:00,1.339975,0.6216900000000001,0.1964725,3.2512075,2.1046875,0.8350675,0.577,1.0671199999999998,0.5608425,0.8658325,0.70127,0.9169700000000001,0.019829999999999997,6.2691075000000005,,5.31396,4.1659975,0,1.3153200000000003,2.669245,0.0,0.0,0.0,0.0,1.6493975,1.2849575,0.20625,0.401,0.12717,0.2671325,,0,13.02936,2.347266875,5.0953175,15.3186075
2021-01-01 01:00:00,1.3061800000000001,0.621345,0.1964625,3.1878599999999997,2.0934749999999998,0.8445199999999999,0.577,1.06656,0.5005,0.8669675,0.7154175,0.98436,0.019829999999999997,6.2320325,,5.506755,4.172115,0,1.31409,2.6700125,0.0,0.0,0.0,0.0,1.3993575,1.207065,0.1555,0.455,0.1011425,0.20396250000000002,,0,12.337024999999999,2.2697487499999998,4.8160425,14.879010000000001
2021-01-01 02:00:00,1.321105,0.621425,0.19647,2.9880475,2.079175,0.848005,0.577,1.0664500000000001,0.501225,0.869115,0.56269,0.9193975000000001,0.019829999999999997,6.2343475,,6.0833575,4.1684225,0,1.3143525,2.6708724999999998,0.0,0.0,0.0,0.0,1.1235575,1.0840174999999999,0.12425,0.4555,0.12852000000000002,0.190875,,0,11.9856725,2.224316875,4.72102,14.760594999999999
2021-01-01 03:00:00,1.3474425,0.6493625,0.196455,2.7996525,2.0792475,0.8482525000000001,0.577,1.0664500000000001,0.5049425,0.8520175000000001,0.49633249999999995,0.859925,0.0198,6.2272675,,6.14789,4.1617175,0,1.3162425,2.67259,0.0,0.0,0.0,0.0,1.0079875,0.9257725,0.09975,0.459,0.0954475,0.201,,0,11.9661575,2.196856875,4.7111775,14.853315
2021-01-01 04:00:00,1.41926,0.6539524999999999,0.1964725,2.7877449999999997,2.094605,0.8512075,0.577,1.0664500000000001,0.5122875,0.8623325,0.4789175,0.8828925000000001,0.019780000000000002,6.24983,,6.4299425,4.160875,0,1.3161125,2.6733625,0.0,0.0,0.0,0.0,0.913655,0.7355274999999999,0.07725,0.41425,0.1777775,0.254,,0,12.0559575,2.154356875,4.6500125,14.318547500000001
2021-01-01 05:00:00,1.44476,0.66338,0.196525,2.789495,2.13168,0.849135,0.577,1.0703,0.519755,0.8602825000000001,0.4999575,0.956485,0.0198,6.24911,,6.781899999999999,4.1659,0,1.3159325000000002,2.6727600000000002,0.0,0.0,0.0,0.0,0.8373299999999999,0.67779,0.071,0.42475,0.22312,0.28697749999999994,,0,11.922485,2.1026862499999996,4.5552775,14.1534
2021-01-01 06:00:00,1.4789700000000001,0.6643924999999999,0.19655,2.8292824999999997,2.1933000000000002,0.84534,0.577,1.07727,0.54579,0.8587325,0.6031949999999999,0.9441875,0.0198,6.2436750000000005,,6.2092,4.1663625,0,1.3161875,2.6702150000000002,0.0,0.0,0.0,2.5e-05,0.812775,0.60712,0.06275,0.4925,0.1731575,0.21599000000000002,,0,12.283545,2.14602875,4.54648,14.108215
2021-01-01 07:00:00,1.4857075,0.6658725000000001,0.196605,3.2209899999999996,2.2465550000000003,0.8593275,0.577,1.08321,0.5554,0.857485,0.729125,0.9453175,0.019780000000000002,6.143255,,6.272825,4.1713075,0,1.3154124999999999,2.6705900000000002,0.1253425,0.03425,0.012012499999999999,0.022422499999999998,0.8661975,0.585875,0.06575,0.56975,0.2036025,0.1560725,,0,12.7056975,2.2066175,4.5802525,14.515967499999999
2021-01-01 08:00:00,1.48289,0.6673525,0.196535,3.705755,2.2579775,0.8465675,0.577,1.08321,0.5668675,0.8549775,0.7201275,0.942995,0.01975,6.167512500000001,,5.9821925,4.172689999999999,0,1.3148225,2.6724300000000003,0.6596225,0.256,0.141595,0.3065225,0.8640399999999999,0.5832275,0.05375,0.6225,0.12054,0.1276575,,0,13.296487500000001,2.3346356249999998,4.891295,15.4542425
2021-01-01 09:00:00,1.5221600000000002,0.6685175,0.19648249999999998,4.1282700000000006,2.2672875,0.86387,0.577,1.0816199999999998,0.55449,0.8575,0.710995,0.9346925,0.0198,6.1859725,,5.402155,4.173415,0,1.315465,2.6722375,1.345705,0.5765,0.34690999999999994,0.7173350000000001,0.735805,0.5345925,0.0345,0.6155,0.3107775,0.1361325,,0,13.9527575,2.47876625,5.2005175,16.49686
2021-01-01 10:00:00,1.9313575,0.6669275,0.1964375,4.34944,2.2678325,0.868865,0.577,1.0816199999999998,0.548375,0.8577325,0.714145,0.9243275,0.019829999999999997,6.25526,,4.982165,4.173325,0,1.31582,2.671205,1.9875174999999998,0.80575,0.486025,0.9580375,0.6346975,0.4848375,0.02,0.488,0.417655,0.13973000000000002,,0,14.5413225,2.65082625,5.43438,17.45796
2021-01-01 11:00:00,2.0008125,0.6676625,0.1964275,4.5805925,2.219685,0.860105,0.577,1.0816199999999998,0.54253,0.8561475000000001,0.87685,0.9108375,0.019850000000000003,6.2340625,,4.6164974999999995,4.1709375,0,1.3137699999999999,2.6684,2.3720225,0.8865,0.5134675,1.0545625,0.57621,0.361205,0.01275,0.37225,0.55537,0.113275,,0,14.80439,2.64001,5.711705,18.1493525
2021-01-01 12:00:00,1.9744724999999999,0.6684975,0.19657,4.57195,2.17754,0.8575075,0.577,1.0816199999999998,0.539515,0.8577175,0.8352675,0.917695,0.01986,6.2379975000000005,,4.6171549999999995,4.1699325,0,1.3148225,2.6684575,2.1927350000000003,0.71425,0.43089999999999995,0.8964575,0.5779974999999999,0.26537,0.00725,0.3075,0.76099,0.07531,,0,14.4701325,2.5622624999999997,5.605055,18.0460775
2021-01-01 13:00:00,2.1988925,0.662925,0.1965075,4.5282800000000005,2.1594975,0.86098,0.577,1.0816199999999998,0.539735,0.8612474999999999,0.78139,0.90575,0.019870000000000002,6.2031475,,4.620135,4.1704375,0,1.3146399999999998,2.6697100000000002,1.4815450000000001,0.3905,0.267505,0.5857125,0.6904125,0.2752425,0.007,0.27225,0.7406075000000001,0.0597725,,0,14.223965,2.5111393750000004,5.485815,17.662599999999998
2021-01-01 14:00:00,2.4954125,0.6669925000000001,0.19648249999999998,4.5754325,2.1679375,0.8665025000000001,0.577,1.0807849999999999,0.541905,0.9369825,1.00818,0.9618574999999999,0.01988,6.2138575000000005,,4.6216574999999995,4.17113,0,1.3158275,2.6699675,0.484015,0.09625,0.128415,0.2361225,0.85124,0.40876999999999997,0.0075,0.29725,0.6030699999999999,0.0649875,,0,14.424897499999998,2.5209562500000002,5.52071,17.6760825
2021-01-01 15:00:00,2.8753325,0.6702100000000001,0.19641999999999998,4.6054625,2.2445,0.864,0.577,1.08104,0.554935,1.0003,1.0668225,1.0749549999999999,0.01986,6.245877500000001,,4.609335,4.17227,0,1.31653,2.66731,0.015942500000000002,0.001,0.010875,0.016052499999999997,1.2126949999999999,0.5273,0.012,0.39425,0.7048025,0.12743000000000002,,0,15.314512500000001,2.6713268749999997,5.717292499999999,17.824060000000003
2021-01-01 16:00:00,2.9193350000000002,0.667955,0.19641750000000002,4.604825,2.33515,0.8669675,0.577,1.0829900000000001,0.61711,1.0174649999999998,1.1064175,1.351675,0.01984,6.381165,,4.6005075,4.1680874999999995,0,1.3160375,2.6668775,0.0,0.0,0.0,1e-05,1.5427875,0.8322825,0.016,0.532,0.6241375,0.1273575,,0,16.5489725,2.8489375,6.1014025,19.0576775
2021-01-01 17:00:00,2.9426925,0.673685,0.1964325,4.651785,2.34366,0.8671475000000001,0.577,1.08475,0.63266,1.026065,1.068565,1.319185,0.01975,6.371007499999999,,4.609262500000001,4.168032500000001,0,1.315805,2.66697,0.0,0.0,0.0,0.0,1.8213775,1.082815,0.013,0.65425,0.558685,0.141505,,0,16.673309999999997,2.9068125,6.20417,19.31688
2021-01-01 18:00:00,2.9152325,0.6745525,0.1964475,4.692444999999999,2.3385425,0.8783500000000001,0.577,1.08475,0.631375,1.0297475,1.1046725000000002,1.3261325,0.01966,6.378725,,4.60271,4.170355,0,1.3156400000000001,2.669105,0.0,0.0,0.0,0.0,1.97888,1.1926325,0.012,0.74725,0.6272075,0.15081999999999998,,0,16.106872499999998,2.8697125,6.070917499999999,19.121724999999998
2021-01-01 19:00:00,2.794375,0.6740325,0.1963875,4.7475950000000005,2.28712,0.87854,0.577,1.08475,0.6257575,1.03325,1.060285,1.145865,0.01964,6.39433,,4.6061725000000004,4.168774999999999,0,1.315355,2.66812,0.0,0.0,0.0,0.0,2.07529,1.2694850000000002,0.02125,0.83625,0.563375,0.1600075,,0,15.248077499999999,2.757385625,5.88485,18.3318125
2021-01-01 20:00:00,2.79644,0.6708500000000001,0.19641,4.745872500000001,2.24061,0.8745625,0.577,1.0860025,0.5701675,1.0351325000000002,0.9712000000000001,0.9649825,0.01961,6.269609999999999,,4.611957500000001,4.1683625,0,1.3150425000000001,2.665595,0.0,0.0,0.0,0.0,2.1244125,1.380375,0.01725,0.90425,0.4659125,0.176475,,0,14.6931375,2.6056975,5.78842,17.8317025
2021-01-01 21:00:00,2.5492274999999998,0.64836,0.1963475,4.7088625,2.2037425,0.8684325,0.577,1.08286,0.502035,1.0376325,0.9016525000000001,0.9798625,0.01959,6.18027,,4.5976075000000005,4.157885,0,1.3151400000000002,2.6678675000000003,0.0,0.0,0.0,0.0,2.19786,1.62423,0.0235,0.84925,0.6691125,0.171945,,0,14.571255,2.5466225,5.7322975,17.59186
2021-01-01 22:00:00,1.9660075000000001,0.6299175,0.1963275,4.4554725,2.1562125,0.8686050000000001,0.577,1.08071,0.481385,0.96285,0.7217950000000001,0.86545,0.01954,6.2395475,,4.632935000000001,4.157865,0,1.3147725000000001,2.6690375,0.0,0.0,0.0,0.0,2.14454,1.6535475000000002,0.0281675,0.79325,0.46606749999999997,0.1236875,,0,13.8817875,2.4177662499999997,5.564215,16.598655
2021-01-01 23:00:00,1.5312875,0.58525,0.2005875,3.7429324999999998,2.1008925,0.8771025,0.577,1.0683099999999999,0.48570500000000005,0.86915,0.6710450000000001,0.844285,0.01932,6.20962,,5.1166125000000005,4.1088724999999995,0,1.315165,2.66909,0.0,0.0,0.0,0.0,2.075395,1.6542275,0.03725,0.7575,0.31715250000000006,0.10713249999999999,,0,13.07051,2.296639375,5.2077825,15.534355
2021-01-02 00:00:00,1.39615,0.580495,0.2023725,3.4704275,2.0926025,0.85794,0.577,1.0672300000000001,0.48714999999999997,0.7561675,0.6168175,0.8624725,0.01927,6.252385,,5.2923525,4.1356025,0,1.3157675,2.6689975,0.0,0.0,0.0,0.0,1.9931824999999999,1.55599,0.04225,0.757,0.36281,0.06976,,0,12.3042375,2.214099375,4.965335,15.076977500000002
2021-01-02 01:00:00,1.3956375,0.5804649999999999,0.18655000000000002,3.2598949999999998,2.0854475,0.8775675,0.577,1.0664500000000001,0.48833499999999996,0.591515,0.6218625,0.85029,0.0192,6.1615825,,5.210604999999999,4.1184400000000005,0,1.3160675000000002,2.6660125,0.0,0.0,0.0,0.0,1.9121675,1.4052,0.0505,0.75775,0.4840275,0.07829,,0,11.774075,2.1791081250000004,4.81804,14.918102500000002
2021-01-02 02:00:00,1.39345,0.58289,0.186175,3.2609425,2.0818775,0.8879275,0.577,1.0664500000000001,0.4899425,0.590515,0.6306775,0.8515799999999999,0.01918,5.9999899999999995,,5.1675025,4.10972,0,1.3162375,2.6683900000000005,0.0,0.0,0.0,0.0,1.8815075,1.42343,0.0645,0.7305,0.33871,0.06684,,0,11.79311,2.19055375,4.7702825,14.769645
2021-01-02 03:00:00,1.4076975,0.6030924999999999,0.18632749999999998,3.3157475,2.0858375000000002,0.8792675000000001,0.577,1.066615,0.49489250000000007,0.5915025,0.6295,0.8964225,0.01918,6.11934,,5.3816975000000005,4.145895,0,1.3165574999999998,2.6691100000000003,0.0,0.0,0.0,0.0,1.8503900000000002,1.4029675,0.08125,0.6695,0.2820175,0.0350175,,0,11.970167499999999,2.216191875,4.85495,15.0544625
2021-01-02 04:00:00,1.46999,0.614205,0.1873025,3.3702025,2.1013725,0.8670074999999999,0.577,1.06711,0.4999275,0.5923350000000001,0.6439100000000001,0.8908325,0.01918,6.38305,,5.572242500000001,4.15515,0,1.3165175,2.6686275,0.0,0.0,0.0,0.0,1.6931975,1.1798825,0.109,0.62975,0.35157,0.03743,,0,12.355334999999998,2.231706875,4.8520775,15.0321675
2021-01-02 05:00:00,1.48671,0.6621875,0.2026875,3.532905,2.1378075,0.8630025,0.577,1.0709600000000001,0.65676,0.6905825,0.6594249999999999,0.9183175,0.01925,6.3069875,,5.8173225,4.144832500000001,0,1.3157249999999998,2.6694775,0.0,0.0,0.0,0.0,1.5665525,1.0029175000000001,0.10825,0.64625,0.4453025,0.061735,,0,12.795485000000001,2.253945,4.8042325,15.7372225
2021-01-02 06:00:00,1.5851825,0.6643125,0.19640000000000002,3.8986300000000003,2.1940575,0.8540924999999999,0.577,1.07793,0.9124099999999999,0.8393999999999999,0.6707625,0.96905,0.0193,6.2654125,,6.044770000000001,4.1403,0,1.315265,2.6694125,0.0,0.0,0.0,2e-05,1.376055,0.88952,0.09875,0.62475,0.5768375,0.0441875,,0,13.3428475,2.387518125,4.8965425,16.3076025
2021-01-02 07:00:00,2.2635575,0.65664,0.198495,4.26298,2.2498875,0.8485525,0.577,1.0838800000000002,1.1727475,0.8482675000000001,0.578385,0.9031725,0.01932,6.3075175,,6.4481025,4.0672125,0,1.31525,2.671035,0.067815,0.06875,0.00675,0.0114625,1.18535,0.8371575,0.114,0.552,0.41189,0.040107500000000004,,0,14.19675,2.5030775,5.20129,16.86141
2021-01-02 08:00:00,2.8689449999999996,0.66338,0.206625,4.540922500000001,2.2867925000000002,0.8558625,0.577,1.0832950000000001,1.22112,0.8476525,0.713625,0.9199475,0.019350000000000003,6.3830075,,6.648005,4.1575050000000005,0,1.31565,2.669105,0.339095,0.40375,0.0884225,0.150775,1.012175,0.6733925,0.10575,0.492,0.31434249999999997,0.0340575,,0,14.9774575,2.662,5.645434999999999,17.92995
2021-01-02 09:00:00,3.0502575000000003,0.6730975,0.2066025,4.608792500000001,2.28998,0.888165,0.577,1.08151,1.217085,0.90825,0.95918,0.96712,0.019420000000000003,6.415280000000001,,6.728207500000001,4.16718,0,1.315415,2.6693024999999997,0.6884225,0.88925,0.2202175,0.4036275,0.825065,0.4041925,0.0945,0.41275,0.25062,0.036515,,0,15.698155,2.7809375,5.93595,18.78349
2021-01-02 10:00:00,3.0466100000000003,0.675015,0.2065775,4.66422,2.2943725,0.8648475,0.577,1.08151,1.2049175,1.0377975000000002,1.0809375,0.9360599999999999,0.019510000000000003,6.4143,,6.7451675,4.166645,0,1.315925,2.6706774999999996,1.0222775,1.35075,0.3379325,0.5990975,0.69994,0.16720249999999998,0.11525,0.345,0.2513725,0.025810000000000003,,0,16.3858725,2.87625,6.12927,19.5323125
2021-01-02 11:00:00,3.027195,0.67469,0.20658500000000002,4.6159324999999995,2.248545,0.8603350000000001,0.577,1.08151,1.19974,1.0420675000000001,1.05862,0.9168875000000001,0.01964,6.419415,,6.731094999999999,4.16727,0,1.3160725,2.6720725,1.09227,1.55325,0.39573250000000004,0.6850499999999999,0.587115,0.039270000000000006,0.14025,0.24875,0.2587975,0.039935000000000005,,0,16.64077,2.865765625,6.4344175,19.97313
2021-01-02 12:00:00,3.0183524999999998,0.6729400000000001,0.209365,4.6425175,2.2118900000000004,0.8637025,0.577,1.08151,1.201425,1.0385825,1.0792425,0.923875,0.01973,6.4258425,,6.707965,4.167612500000001,0,1.3169975,2.6710974999999997,0.87615,1.26525,0.3158125,0.6142799999999999,0.49383,0.022619999999999998,0.1705,0.2315,0.2313625,0.033424999999999996,,0,16.3964125,2.78075875,6.316784999999999,19.791775
2021-01-02 13:00:00,3.0296875,0.671965,0.2115575,4.5347,2.20727,0.885305,0.577,1.08151,1.2062875,1.0334,1.1210525,0.9546749999999999,0.0198,6.41441,,6.70292,4.1662225,0,1.3170975,2.6711875,0.535735,0.68025,0.17142000000000002,0.3988625,0.5527525000000001,0.0335875,0.21425,0.2995,0.22305,0.013862500000000002,,0,16.1487725,2.72688375,6.1022625,19.435475
2021-01-02 14:00:00,3.033225,0.671875,0.213645,4.50658,2.2108649999999996,0.874565,0.577,1.08151,1.2164000000000001,1.0359825,1.03197,0.920615,0.0198,6.4121375,,6.7468325,4.1657125,0,1.3166825,2.6713325,0.24064499999999997,0.165,0.0509625,0.13355250000000002,0.6938724999999999,0.06482249999999999,0.2565,0.35525,0.3502425,0.03379000000000001,,0,16.2188125,2.7463825,6.15487,19.3471625
2021-01-02 15:00:00,3.030835,0.6733175,0.21359,4.56713,2.2818525,0.8713425,0.577,1.08259,1.2195075,1.033465,1.07735,0.9938775000000001,0.019710000000000002,6.549945,,6.7565775,4.1664375,0,1.3170775000000001,2.6689025,0.013585000000000002,0.0015,0.0014575,0.006797500000000001,0.8955350000000001,0.20449,0.24725,0.3805,0.4779175,0.0375375,,0,16.8886225,2.9058924999999998,6.367345,19.633635
2021-01-02 16:00:00,3.06846,0.6738999999999999,0.2135975,4.59186,2.3622625,0.8577875,0.577,1.08455,1.2430350000000001,1.0293824999999999,1.123955,1.1364325,0.01961,6.5522575,,6.760117500000001,4.166695,0,1.3171875,2.6712775,0.0,0.0,0.0,5e-06,1.1282174999999999,0.3714175,0.23975,0.3905,0.707985,0.028577500000000002,,0,17.957662499999998,3.0456875,6.5818975,20.823275000000002
2021-01-02 17:00:00,3.07073,0.6715924999999999,0.2135875,4.5824925,2.3686949999999998,0.8576625,0.577,1.0863099999999999,1.245655,1.0283849999999999,1.12856,1.214715,0.019510000000000003,6.5667275,,6.7519475,4.161665,0,1.3170225,2.67152,0.0,0.0,0.0,0.0,1.3935425000000001,0.6331975,0.27425,0.45975,1.07795,0.0213725,,0,18.05745,3.073875,6.5559449999999995,20.9135725
2021-01-02 18:00:00,3.030635,0.67284,0.2136025,4.70316,2.3579775,0.8746849999999999,0.577,1.0863099999999999,1.229535,1.0226175,1.09664,1.115845,0.019469999999999998,6.560052499999999,,6.77116,4.1572025,0,1.3169575,2.6721575000000004,0.0,0.0,0.0,0.0,1.5337850000000002,0.9101549999999999,0.24725,0.58425,1.275075,0.022207499999999998,,0,17.3178225,2.9932043750000004,6.4998275,20.25052
2021-01-02 19:00:00,2.9317824999999997,0.6723300000000001,0.21352000000000002,4.720207500000001,2.304855,0.87197,0.577,1.0863099999999999,1.2236275,1.0235150000000002,1.1076599999999999,1.1385774999999998,0.019489999999999997,6.420177499999999,,6.71307,4.1584975,0,1.314655,2.67245,0.0,0.0,0.0,0.0,1.6723225,1.1046925,0.2055,0.6655,1.4003299999999999,0.0128425,,0,16.1512925,2.788814375,6.211257499999999,19.1189925
2021-01-02 20:00:00,2.7794974999999997,0.6722025,0.2135825,4.786145,2.2540875000000002,0.869645,0.577,1.0934724999999998,1.220535,1.0299675,1.0274424999999998,0.922595,0.019510000000000003,6.438185,,6.585430000000001,4.15567,0,1.3154549999999998,2.6694250000000004,0.0,0.0,0.0,0.0,1.8398025,1.3058675,0.20775,0.772,1.5164275,0.0167325,,0,15.423975,2.64600875,6.012605000000001,18.269105
2021-01-02 21:00:00,2.6699349999999997,0.6690775,0.2135525,4.349295,2.2028325,0.8693725000000001,0.577,1.09231,1.2053225,0.9098200000000001,0.93707,0.8429375,0.019510000000000003,6.3878875,,6.38695,4.151165,0,1.31515,2.6716125,0.0,0.0,0.0,0.0,2.1589525,1.5154825,0.184,0.98675,1.7121075000000001,0.0564,,0,15.3251775,2.587635,5.9662975000000005,17.82354
2021-01-02 22:00:00,1.96707,0.65699,0.213555,3.84302,2.1527825000000003,0.8723,0.577,1.09016,1.07304,0.8426,1.0391225,0.8340425,0.019489999999999997,6.349215,,5.7571825,4.131835,0,1.3124749999999998,2.67247,0.0,0.0,0.0,0.0,2.450375,1.9119225000000002,0.1551875,1.07675,2.37741,0.060195,,0,14.7205475,2.47538875,5.7227725,17.2161875
2021-01-02 23:00:00,1.4990749999999997,0.6134974999999999,0.21355000000000002,2.90725,2.1185975,0.8761675,0.577,1.07776,0.9722324999999999,0.8433174999999999,1.3543675000000002,0.9063025,0.01961,6.2695075,,4.551832500000001,4.011430000000001,0,1.3102850000000001,2.6718800000000003,0.0,0.0,0.0,0.0,2.727335,2.442655,0.13675,1.21675,2.68438,0.0710775,,0,13.8585475,2.3546256249999997,5.43612,15.8888675
2021-01-03 00:00:00,1.29621,0.6090549999999999,0.21355000000000002,2.4953575,2.1152399999999996,0.8622774999999999,0.577,1.07593,0.6218374999999999,0.8426975,1.4060025,0.89663,0.01959,6.351465,,3.7572525,3.75399,0,1.3113975,2.672085,0.0,0.0,0.0,0.0,3.0072475,3.01573,0.1105,1.32925,2.6207525,0.1094275,,0,12.90516,2.2839743749999997,5.2083675000000005,15.33582
2021-01-03 01:00:00,1.2304725,0.606705,0.19703,2.4736525,2.0939175,0.8812925,0.577,1.07515,0.5367799999999999,0.7598225,1.1602175,0.9229425,0.01882,5.9523225,,3.4401149999999996,3.557985,0,1.311405,2.6723225000000004,0.0,0.0,0.0,0.0,3.1993525,3.5690399999999998,0.09225,1.44825,3.0708525,0.149,,0,12.414547500000001,2.2716925,5.0418075,14.922665
2021-01-03 02:00:00,1.2274325,0.611105,0.18622,2.4600275000000003,2.0728524999999998,0.87924,0.577,1.07515,0.5361699999999999,0.639915,0.8813175,0.8462175,0.019559999999999998,5.170375,,3.8193175,3.6271750000000003,0,1.3136799999999997,2.67184,0.0,0.0,0.0,0.0,3.4732,4.0286100000000005,0.0635,1.50225,3.2998625,0.2527925,,0,12.2242875,2.3163293749999996,5.0223625,15.040315
2021-01-03 03:00:00,1.22333,0.61413,0.18623250000000002,2.4595125,2.088855,0.878715,0.577,1.07515,0.5390199999999999,0.52885,0.8910174999999999,0.8228025,0.019559999999999998,4.1729899999999995,,3.9112175,3.6344225000000003,0,1.3142825,2.6709549999999997,0.0,0.0,0.0,0.0,3.70817,4.5754425,0.0375,1.56525,3.3897,0.391205,,0,12.2306975,2.386629375,5.0967625000000005,15.184192500000002
2021-01-03 04:00:00,1.2256425,0.6166875,0.186255,2.4852225,2.0994525,0.8771075,0.577,1.07515,0.5416375,0.2969,0.9589975000000001,0.8672525000000001,0.01959,3.915075,,3.8406350000000002,3.6120475,0,1.3145525,2.6706825,0.0,0.0,0.0,0.0,3.92625,5.488375,0.045,1.59025,3.993965,0.6126775,,0,12.60525,2.4561487499999997,5.0924225000000005,15.1264
2021-01-03 05:00:00,1.3350899999999999,0.6189375,0.186235,2.402695,2.1366175000000003,0.87825,0.577,1.079,0.5455274999999999,0.29568,1.4633675000000002,0.9717975,0.01966,3.856255,,3.3340525,3.6035999999999997,0,1.3164,2.6702349999999995,0.0,0.0,0.0,0.0,4.362220000000001,6.05858,0.058,1.78175,4.2489375,0.6984750000000001,,0,12.924177499999999,2.4758475,4.994365,14.7890325
2021-01-03 06:00:00,1.3510975,0.66189,0.18622249999999999,2.4645175,2.1799674999999996,0.8828875,0.577,1.08597,0.5491675,0.29602,1.68097,0.9464475,0.01968,4.16546,,3.401215,3.6467975,0,1.3164025,2.6670749999999996,0.0002525,0.0,0.0,2e-05,4.8834625,6.496995,0.0515,1.9935,4.348422500000001,0.5748675000000001,,0,13.334997500000002,2.5606762499999998,5.11514,15.192602500000001
2021-01-03 07:00:00,1.4085775,0.66706,0.18672500000000003,2.5000875000000002,2.23453,0.8823799999999999,0.577,1.0919100000000002,0.56323,0.29605000000000004,1.9430075,1.0065775,0.01964,4.6765625,,3.93214,3.5680875000000003,0,1.3157925,2.66714,0.066615,0.01425,0.001065,0.0025225,5.105434999999999,6.640020000000001,0.04425,2.011,4.3302024999999995,0.7471825,,0,14.2067625,2.78376125,5.184095,16.200210000000002
2021-01-03 08:00:00,1.4437950000000002,0.66902,0.20722749999999998,2.620155,2.25745,0.875075,0.577,1.09074,0.5639,0.29614999999999997,2.0693525,0.9178299999999999,0.01959,5.1091075,,4.346285,3.5669449999999996,0,1.31699,2.666995,0.12028,0.10225,0.0287125,0.054772499999999995,5.3166925,6.814657499999999,0.02725,1.96625,4.7570749999999995,0.765775,,0,15.227385,2.9502631249999998,5.532512500000001,17.511924999999998
2021-01-03 09:00:00,1.447935,0.676925,0.21236000000000002,2.6625625,2.260535,0.8888050000000001,0.577,1.08914,0.5614349999999999,0.2963475,1.8966425,0.9146575,0.019559999999999998,5.29879,,4.975515,3.582145,0,1.3182175,2.6680775000000003,0.3846475,0.2165,0.08660999999999999,0.19726999999999997,5.5029650000000006,6.781885,0.014,2.0295,5.1797625,0.8937174999999999,,0,15.963542499999999,3.1367024999999997,5.789795,18.5653325
2021-01-03 10:00:00,1.4446875,0.67275,0.21373750000000002,2.7374924999999997,2.253955,0.87317,0.577,1.08914,0.5430475,0.2952175,1.7400375,0.9222925000000001,0.01954,5.9324025,,5.25121,3.5778049999999997,0,1.3190149999999998,2.66823,0.64083,0.22775,0.175585,0.3496675,6.016295,6.740385,0.012,2.14225,5.1304475,0.85187,,0,16.9933975,3.3280775,6.060667499999999,19.79477
2021-01-03 11:00:00,1.4345575,0.67599,0.21373000000000003,2.951165,2.2174549999999997,0.8666475,0.577,1.09073,0.5401024999999999,0.29553500000000005,1.6135725,1.0191599999999998,0.01954,6.0534025,,5.1802925,3.5769075,0,1.3185725,2.6680175,0.7023125,0.19475,0.2151875,0.4196125,6.561955,6.5421125,0.01,2.158,4.902075,0.8635825,,0,17.120035,3.287513125,6.2094075,20.2593
2021-01-03 12:00:00,1.4100425,0.6757949999999999,0.2137625,2.7684874999999995,2.2013499999999997,0.86008,0.577,1.0910199999999999,0.537615,0.29598250000000004,1.31217,0.9225975,0.01954,6.382975,,5.082535,3.58146,0,1.3184524999999998,2.6677525,0.6074775,0.144,0.18746,0.371555,7.3119,6.43063,0.0075,2.21375,4.0364725,0.89886,,0,16.742805,3.195256875,6.110917499999999,20.230425
2021-01-03 13:00:00,1.2371725,0.6758575000000001,0.2137275,2.7609075,2.182815,0.8608275,0.577,1.0910199999999999,0.5379700000000001,0.296435,1.2997625000000002,0.9173325,0.01954,6.1464099999999995,,4.969907500000001,3.595835,0,1.318815,2.66728,0.35162,0.092,0.13092250000000002,0.2465,8.0828675,6.2947725,0.00575,2.25925,3.8493150000000003,0.904085,,0,16.258380000000002,3.1454524999999998,5.8606375,19.9738825
2021-01-03 14:00:00,1.23549,0.676655,0.2135475,2.8017575000000003,2.1813225000000003,0.8704149999999999,0.577,1.0900825,0.54236,0.29475,1.0498299999999998,0.8870075,0.019559999999999998,6.13764,,5.3149725,3.5943775000000002,0,1.3187475,2.6674300000000004,0.1086575,0.02475,0.0725625,0.10977,8.333587500000002,6.304889999999999,0.0045,2.17425,3.276685,0.907525,,0,16.480142500000003,3.1605125,5.9447575,19.981270000000002
